Date,Symbol,Volume,Close/Last,Open,High,Low
9/3/21,PYPL,5287970,289.13,285.03,290.38,284.4
9/2/21,PYPL,4647112,285.53,288.9,288.9,285.25
9/1/21,PYPL,5568281,286.75,290.1,290.9,286.36
8/31/21,PYPL,8911799,288.66,290.93,292.65,284.34
8/30/21,PYPL,14631050,288.47,279.61,290.41,279.08
8/27/21,PYPL,3916952,278.33,274.03,278.89,273.67
8/26/21,PYPL,3626405,273.62,277.89,278.68,273.52
8/25/21,PYPL,4392583,277.69,279.82,279.83,276.77
8/24/21,PYPL,3542641,279.51,278.93,279.58,276.51
8/23/21,PYPL,5507500,276.98,275.75,278.29,273.02
8/20/21,PYPL,4179531,272.96,269.54,273.94,269.54
8/19/21,PYPL,5119910,270.58,267.19,272.01,266.6
8/18/21,PYPL,4830905,268.84,271.01,272.77,268.48
8/17/21,PYPL,7966077,271.1,275.25,275.55,269.08
8/16/21,PYPL,5285791,278.28,273.73,279.19,273.56
8/13/21,PYPL,4097209,274.91,276.17,276.81,274.61
8/12/21,PYPL,4513787,274.59,274.25,276.81,273.06
8/11/21,PYPL,5785928,276.41,277.44,278.24,273.13
8/10/21,PYPL,6264118,274.37,278.94,280.49,272.5
8/9/21,PYPL,3822996,278.15,280.22,281.1,277.46
8/6/21,PYPL,6086327,279.54,280,282.37,276.87
8/5/21,PYPL,7354195,280.67,277.1,280.96,275.82
8/4/21,PYPL,6616877,275.5,274.07,276.09,270.67
8/3/21,PYPL,8323049,273.5,272.06,274.54,269.57
8/2/21,PYPL,10082820,270.99,276.89,276.89,270.43
7/30/21,PYPL,11693280,275.53,280.25,280.5,274.21
7/29/21,PYPL,18236970,283.17,285.37,289,281.6
7/28/21,PYPL,9184958,301.98,300.74,302.43,296.78
7/27/21,PYPL,6938396,300.48,305.5,306.34,294.89
7/26/21,PYPL,3805925,306.8,309.66,310.16,305.23
7/23/21,PYPL,4231088,308.53,305.76,309.48,304.2
7/22/21,PYPL,3601476,303.69,302.02,304.57,301.87
7/21/21,PYPL,5497140,301.77,296.49,301.83,296.2
7/20/21,PYPL,5424096,298.07,295.52,300.03,291.57
7/19/21,PYPL,5681478,294.85,292.35,295.07,288.81
7/16/21,PYPL,4268899,294.63,297.23,298.75,294.44
7/15/21,PYPL,4943528,296.51,300.86,301.18,294.14
7/14/21,PYPL,4848213,300.75,303.01,304.81,299.33
7/13/21,PYPL,7235032,301.19,302.19,307.82,298.75
7/12/21,PYPL,5455983,302.97,302.37,303.5,298.56
7/9/21,PYPL,5543262,300.21,296.41,300.83,295
7/8/21,PYPL,5911952,295.05,292.1,295.87,289.46
7/7/21,PYPL,6713925,297.13,294.9,299.31,291.91
7/6/21,PYPL,5043522,292.64,290.04,294.53,289.52
7/2/21,PYPL,4171502,290.24,290.94,292.43,288.92
7/1/21,PYPL,5652486,289,290.33,291.9,285.76
6/30/21,PYPL,4235983,291.48,291.53,292.7,289.51
6/29/21,PYPL,4333201,292.76,292.97,295.18,291.53
6/28/21,PYPL,5058605,293.65,290.85,294.26,289.78
6/25/21,PYPL,6616873,289.6,292.6,292.87,287.8
6/24/21,PYPL,7160286,293.21,290.18,296.01,289.64
6/23/21,PYPL,4966741,288.12,285.94,288.55,284.78
6/22/21,PYPL,6049410,286.75,281.7,287.46,280.22
6/21/21,PYPL,7287754,283.1,283.28,284.31,276.73
6/18/21,PYPL,14713400,283.38,275.3,286.38,274.86
6/17/21,PYPL,8071052,278.11,268.5,279.37,268.46
6/16/21,PYPL,6874616,268.82,271.45,275.16,265.31
6/15/21,PYPL,5371069,271.89,274.73,274.73,270.68
6/14/21,PYPL,5174233,274.93,271.9,274.97,270.6
6/11/21,PYPL,4494584,271.45,268.75,271.9,268.4
6/10/21,PYPL,6055717,269.47,263.07,269.65,261.69
6/9/21,PYPL,4652997,263.6,265,268.2,263.26
6/8/21,PYPL,4427016,263.15,261.57,264.55,260.57
6/7/21,PYPL,3979778,260.6,262.48,262.94,260.19
6/4/21,PYPL,4086113,263.04,259.51,263.46,259.15
6/3/21,PYPL,4947147,257.79,258.4,260.98,256.15
6/2/21,PYPL,6801808,262.17,260.48,264.78,259.58
6/1/21,PYPL,5869632,259.27,261.08,263.42,256.52
5/28/21,PYPL,4281832,260.02,261.07,263.15,259.87
5/27/21,PYPL,7051206,259.47,259.86,260.64,256.28
5/26/21,PYPL,5405262,261.37,259.78,262.32,259.16
5/25/21,PYPL,6048116,258.65,258.5,260.37,257.28
5/24/21,PYPL,6370095,257.17,254.13,257.6,252.43
5/21/21,PYPL,6842155,250.69,253.8,255.21,250.41
5/20/21,PYPL,8112928,251.54,246.99,252.93,245.35
5/19/21,PYPL,7210456,244.63,235.86,245.34,235.11
5/18/21,PYPL,4726795,243.21,243.5,247.44,242.66
5/17/21,PYPL,5175465,244.36,245.15,246.24,240.6
5/14/21,PYPL,6729725,246.29,244.02,247.12,242.27
5/13/21,PYPL,7274043,240.8,241.92,245.68,237.8
5/12/21,PYPL,8649753,239.91,240.59,246.5,238.82
5/11/21,PYPL,9258171,248.6,235,250.56,233.61
5/10/21,PYPL,8909232,243.63,252.02,252.41,243.45
5/7/21,PYPL,10170020,253.36,255.92,258.64,251.64
5/6/21,PYPL,17998730,252.02,256,256.31,245.11
5/5/21,PYPL,9507304,247.4,254.92,254.92,246.25
5/4/21,PYPL,9217267,250.16,255.73,256.8,246.65
5/3/21,PYPL,7522024,259.09,265.06,265.8,256.18
4/30/21,PYPL,6594463,262.29,265,266.15,261.6
4/29/21,PYPL,5663677,267.85,273.26,273.87,263.53
4/28/21,PYPL,5530309,271.09,268.76,275.25,267.17
4/27/21,PYPL,4296187,268.82,272.05,273.82,268.03
4/26/21,PYPL,5327779,271.72,266.66,271.75,265.92
4/23/21,PYPL,6299063,266.03,260.97,267.79,260.97
4/22/21,PYPL,5983169,262.27,265.13,268.16,259.4
4/21/21,PYPL,4669053,264.89,261.41,266,259.27
4/20/21,PYPL,6208389,264.43,269.62,272.58,262.24
4/19/21,PYPL,5258204,267.91,267.13,268.5,263.9
4/16/21,PYPL,6061589,269.87,273.16,274.15,268.59
4/15/21,PYPL,7542765,274,271.36,276.12,270.16
4/14/21,PYPL,8507211,267.21,275.84,277.86,266.2
4/13/21,PYPL,7284375,275.43,271.27,276.87,271
4/12/21,PYPL,6681204,269.03,265.39,270.33,262.59
4/9/21,PYPL,6689731,266.77,262.98,266.94,261.38
4/8/21,PYPL,9059072,264.5,260.16,265,258.17
4/7/21,PYPL,7243248,255.6,253.08,259.22,251.07
4/6/21,PYPL,5580356,253.19,251.65,255,249.5
4/5/21,PYPL,5744396,251.02,250.51,251.76,245.7
4/1/21,PYPL,6990135,247.54,248.04,252.65,246.04
3/31/21,PYPL,7633372,242.84,238.11,245.23,237.27
3/30/21,PYPL,6241995,236.54,236.88,238.36,232.63
3/29/21,PYPL,7510936,235.67,241.58,243.2,233.61
3/26/21,PYPL,8217621,241.03,233.62,241.31,232.3
3/25/21,PYPL,8846639,234.24,232.63,235.34,227.52
3/24/21,PYPL,6097320,234.27,244.49,244.97,233.76
3/23/21,PYPL,5093181,243.77,245.55,246.84,242.25
3/22/21,PYPL,5790225,244.39,242.03,246.95,240.85
3/19/21,PYPL,10555120,241.28,239.63,243.15,237.13
3/18/21,PYPL,9331202,238.41,246.46,247.27,237.8
3/17/21,PYPL,6340146,251.47,245.84,254.46,242.9
3/16/21,PYPL,7370425,249.31,253.42,254.78,247.55
3/15/21,PYPL,7065138,249.98,251.42,252,246.79
3/12/21,PYPL,7609684,250.35,249.49,251.55,244.3
3/11/21,PYPL,9234249,253.83,247.12,254.92,246.53
3/10/21,PYPL,9507992,242.07,249.31,249.96,241.27
3/9/21,PYPL,12071200,241.76,240.98,244.44,236.04
3/8/21,PYPL,13340270,226.09,239,241.33,225.65
3/5/21,PYPL,16830230,239.05,243.12,243.75,223.09
3/4/21,PYPL,18878780,239.07,251.76,254.8,232.27
3/3/21,PYPL,10841760,255.06,265.02,267.66,253.25
3/2/21,PYPL,8484874,269.19,275.96,277.5,268.91
3/1/21,PYPL,10558510,273.63,268.9,274.54,265.72
2/26/21,PYPL,11915230,259.85,257.45,261.86,253.11
2/25/21,PYPL,13403260,253.94,262.76,266,251.42
2/24/21,PYPL,10839980,266.07,266.11,268.67,259.1
2/23/21,PYPL,20440280,265,259.69,267.25,252.56
2/22/21,PYPL,13132450,273.85,281.42,285,273.29
2/19/21,PYPL,9413810,286.92,292.12,293.94,285.46
2/18/21,PYPL,9715481,290.81,291.13,292.97,285.03
2/17/21,PYPL,9879846,297.2,297.63,301.5,290.56
2/16/21,PYPL,13597700,304.79,306.4,309.14,298.18
2/12/21,PYPL,11882180,298.37,292.64,299.34,289.32
2/11/21,PYPL,21371110,285.03,287.33,302.1,281.6
2/10/21,PYPL,9364487,283.18,285.1,286.08,278.4
2/9/21,PYPL,8696995,284.2,280.38,286.89,276.51
2/8/21,PYPL,10084300,282.17,276.88,282.7,274.62
2/5/21,PYPL,7978598,269.44,268.61,270,264.71
2/4/21,PYPL,23840860,270.43,265.34,274.94,260.85
2/3/21,PYPL,13545700,251.9,253.96,254.32,247.39
2/2/21,PYPL,7082835,249.1,243.61,250.19,240.53
2/1/21,PYPL,7788173,241.85,238.37,244.14,235.4
1/29/21,PYPL,9805849,234.31,238.65,240.87,232.66
1/28/21,PYPL,8295538,237.79,235,241.56,232.21
1/27/21,PYPL,11787020,229.94,234.7,235.4,225
1/26/21,PYPL,7882985,241,246.9,248.76,240.03
1/25/21,PYPL,8499384,247.75,253.8,254.39,242.22
1/22/21,PYPL,7800506,252,246.65,254.39,246.2
1/21/21,PYPL,10336550,248.64,246.67,250.37,243.58
1/20/21,PYPL,5803248,244.26,248.85,249.65,244.14
1/19/21,PYPL,7436752,247.25,243.3,248.74,241
1/15/21,PYPL,8373333,239.79,242.25,244.56,235.03
1/14/21,PYPL,6976718,242.06,246.87,249.85,241.54
1/13/21,PYPL,7354936,244.9,236.57,247.44,236.54
1/12/21,PYPL,4145557,237.64,237.62,238.8,233.83
1/11/21,PYPL,5073071,237.5,238.04,240.84,234.09
1/8/21,PYPL,6767739,242.46,237.43,242.91,236.07
1/7/21,PYPL,7107892,235.04,229.46,235.6,229.22
1/6/21,PYPL,9211701,226.83,228.94,232.49,225.7
1/5/21,PYPL,5047831,234.91,230.47,235.64,229.8
1/4/21,PYPL,8148695,231.92,237.8,238,227.53
12/31/20,PYPL,5002663,234.2,232,234.69,229.69
12/30/20,PYPL,6017643,231.51,232.19,233.84,230.02
12/29/20,PYPL,8316075,231.03,236,236.25,229.68
12/28/20,PYPL,7079520,235.73,243.5,243.5,235.25
12/24/20,PYPL,3053752,238.64,240.36,242.12,238.09
12/23/20,PYPL,6421336,239.44,243.6,244.25,238.33
12/22/20,PYPL,6340935,243.49,240.17,243.68,238.09
12/21/20,PYPL,8156045,237.72,232.62,239.75,232.2
12/18/20,PYPL,11534720,236.45,236.66,237.17,232.28
12/17/20,PYPL,8914060,235.51,234.51,238.1,232.4
12/16/20,PYPL,10110030,230.2,224.8,231.15,224.61
12/15/20,PYPL,6508117,221.6,221.93,222.31,217.12
12/14/20,PYPL,9759424,220.79,215.95,223.16,215
12/11/20,PYPL,4283354,214.06,213.39,215,210.42
12/10/20,PYPL,6556822,215.34,208.36,216.23,206.65
12/9/20,PYPL,7807532,210.8,217,218.94,209.25
12/8/20,PYPL,5419592,216.94,216.33,218.72,215.57
12/7/20,PYPL,5363365,217.93,217.39,219.32,216.31
12/4/20,PYPL,6214640,217.77,214.88,218.55,213.01
12/3/20,PYPL,7645193,214.54,213.33,216.93,213.11
12/2/20,PYPL,7537366,212.56,215.6,215.75,210.5
12/1/20,PYPL,10146960,216.54,217.15,220.57,214.34
11/30/20,PYPL,12976150,214.12,212.51,215.83,207.09
11/27/20,PYPL,5363151,211.39,213.2,213.84,208.62
11/25/20,PYPL,13817470,214.46,206.29,216.07,206.23
11/24/20,PYPL,14781560,206,204,207.08,198.86
11/23/20,PYPL,12019990,200.82,194.53,202.16,193.92
11/20/20,PYPL,11518660,192.67,192.47,194.73,190.96
11/19/20,PYPL,9391530,190.9,190.82,192.75,189.57
11/18/20,PYPL,8095357,190.12,192.59,192.95,189.54
11/17/20,PYPL,6448805,192.3,192.13,194.63,190.63
11/16/20,PYPL,10127760,191.94,185.19,192.38,183.54
11/13/20,PYPL,6020699,188.62,191.11,191.73,186.85
11/12/20,PYPL,7103620,189.1,193.95,194.9,188.43
11/11/20,PYPL,9151685,192.34,187.5,193.1,186.4
11/10/20,PYPL,13144320,183.36,184.98,186.71,178.6
11/9/20,PYPL,18986390,184.72,195.74,196.07,184.44
11/6/20,PYPL,8075064,202.73,204.6,204.92,198.55
11/5/20,PYPL,15188530,204.56,202.3,204.92,199.37
11/4/20,PYPL,16106950,194.29,186.76,195,184.11
11/3/20,PYPL,31655970,179.81,177.94,188.75,174.81
11/2/20,PYPL,14386020,187.76,189.01,192.71,185.05
10/30/20,PYPL,12041240,186.13,193.29,195.33,182.92
10/29/20,PYPL,7627102,195.04,194.08,197.59,192.31
10/28/20,PYPL,8050042,192.31,196.96,198.39,191.5
10/27/20,PYPL,4754359,200.43,198.79,201.32,197.72
10/26/20,PYPL,7715998,197.22,200.66,203.89,195.05
10/23/20,PYPL,6644745,203.04,206.24,206.24,201.21
10/22/20,PYPL,12398290,203.93,211.9,212.34,202.14
10/21/20,PYPL,17247190,213.07,208.3,215.83,206.02
10/20/20,PYPL,4867725,201.96,201.14,205.47,200.31
10/19/20,PYPL,6566682,200.06,205.52,207.23,199.1
10/16/20,PYPL,9663990,204.45,204.44,207.47,202.22
10/15/20,PYPL,7630531,203.14,199.99,203.48,198.13
10/14/20,PYPL,8591824,203.6,208.2,208.95,200.5
10/13/20,PYPL,8145300,207.74,202.44,209.02,200.11
10/12/20,PYPL,10603250,201.51,199.87,204.08,196.63
10/9/20,PYPL,7082372,197.27,194.36,197.35,192.6
10/8/20,PYPL,5582626,193.06,196.75,196.87,192.67
10/7/20,PYPL,4228748,194.61,193.91,195.71,193.33
10/6/20,PYPL,5921767,191.66,196.13,197.37,190.88
10/5/20,PYPL,5024054,196.85,193.55,196.91,192.16
10/2/20,PYPL,6546430,191.91,192.73,196.21,189.25
10/1/20,PYPL,7268872,196.94,199.26,201.27,196.22
9/30/20,PYPL,7939637,197.03,194.06,198.72,193.31
9/29/20,PYPL,6766102,194.5,192.64,195.78,191.11
9/28/20,PYPL,7590637,192.02,191,192.47,188.09
9/25/20,PYPL,7606454,187.25,182.4,187.92,180.13
9/24/20,PYPL,7374516,182.19,180.17,184.9,179.6
9/23/20,PYPL,6782378,181.61,188.39,188.47,181.1
9/22/20,PYPL,8939288,187.78,186.79,188.06,182.19
9/21/20,PYPL,13765630,183.21,174.84,183.45,174.08
9/18/20,PYPL,13557240,176.07,176.7,178.25,171.63
9/17/20,PYPL,11840100,175.79,176.63,178.74,173.79
9/16/20,PYPL,8174799,180.91,187.1,189.34,180.67
9/15/20,PYPL,7763369,186.02,190.05,190.45,184.18
9/14/20,PYPL,7053058,186.96,186,188.6,184.38
9/11/20,PYPL,8110351,184,191.46,192.1,180.93
9/10/20,PYPL,6580655,190.09,196.09,198.22,187.84
9/9/20,PYPL,8541960,194.6,191,195.75,187.3
9/8/20,PYPL,9282378,185.95,184.7,191.75,184.7
9/4/20,PYPL,17034110,191.84,200.99,201.84,182.85
9/3/20,PYPL,16006890,204.99,205.69,206.59,194.95
9/2/20,PYPL,7219494,210.82,211.62,212.45,204.6
9/1/20,PYPL,6237911,208.93,205.59,209.88,205.15
8/31/20,PYPL,5628727,204.14,203.7,205.25,202.3
8/28/20,PYPL,4581319,204.48,205.42,205.42,202.42
8/27/20,PYPL,6051898,204.34,206.81,207,202.3
8/26/20,PYPL,6072171,203.48,202.53,205.35,200.25
8/25/20,PYPL,5108202,201.67,198.49,201.96,196.24
8/24/20,PYPL,5404075,198.88,200,201.1,196.57
8/21/20,PYPL,6092535,196.79,197.93,199.1,196.22
8/20/20,PYPL,6772962,198.18,192.06,198.7,191.51
8/19/20,PYPL,6865340,192.44,195.06,196.84,191.92
8/18/20,PYPL,5362472,194.57,197.73,198.75,194
8/17/20,PYPL,6279277,196.29,193.92,197.42,193.25
8/14/20,PYPL,4847965,191.46,195.19,195.47,190.51
8/13/20,PYPL,10082360,193.07,192.1,195.13,191.48
8/12/20,PYPL,7939997,191.32,190,192.51,189.4
8/11/20,PYPL,9155292,189.03,192,193.54,186.52
8/10/20,PYPL,8792199,193.32,198.7,199.85,191.69
8/7/20,PYPL,6525299,198.63,203.71,203.95,196.7
8/6/20,PYPL,5821425,204.09,202,204.16,198.88
8/5/20,PYPL,7573326,202.91,199,204.23,198.09
8/4/20,PYPL,5771585,197.33,196.35,199.1,195.52
8/3/20,PYPL,7961646,197.07,198.25,199.4,195.22
7/31/20,PYPL,10865370,196.07,193.05,196.35,191.69
7/30/20,PYPL,16803590,192.51,191.81,198.66,189.13
7/29/20,PYPL,15436640,184.6,178.45,185.44,178.27
7/28/20,PYPL,6125669,176.27,178.01,179.58,176.01
7/27/20,PYPL,6868784,177.98,173.92,178.46,172.39
7/24/20,PYPL,6256092,172.56,171.08,173.6,169.08
7/23/20,PYPL,6999615,173.86,178.15,180.75,171.94
7/22/20,PYPL,4669007,178.42,176.16,179.49,175.73
7/21/20,PYPL,5701784,175.58,179.25,179.46,174.32
7/20/20,PYPL,6025037,178.82,174.65,179.64,172.68
7/17/20,PYPL,7353955,173.92,171.5,174.56,169.54
7/16/20,PYPL,6630594,169.81,169.9,171.34,166.5
7/15/20,PYPL,6659704,172.06,172.99,173.36,169.01
7/14/20,PYPL,10624490,172.3,168.75,172.6,164.33
7/13/20,PYPL,10234780,171.51,180.42,180.66,170.74
7/10/20,PYPL,7583166,178.4,181.63,182.52,177.13
7/9/20,PYPL,6340005,183.23,183.4,183.99,179.15
7/8/20,PYPL,7233512,181.57,178.89,182.64,178.5
7/7/20,PYPL,5529363,177.28,177.69,179.95,176.31
7/6/20,PYPL,8348329,176.18,180.29,181.24,174.46
7/2/20,PYPL,5943623,177.21,179.69,179.8,176.72
7/1/20,PYPL,6869584,177.43,174.63,178.23,172.56
6/30/20,PYPL,6831902,174.23,170.7,174.69,169.41
6/29/20,PYPL,5423702,168.35,171.48,171.48,165.56
6/26/20,PYPL,8158658,170.87,173.71,173.71,168.6
6/25/20,PYPL,6650737,172.5,169,172.78,168.19
6/24/20,PYPL,8931751,168,170.6,173.48,164.29
6/23/20,PYPL,7693874,172.79,172,175.4,170.4
6/22/20,PYPL,7793821,170.26,165.58,170.9,165.55
6/19/20,PYPL,11332670,164.36,170.6,171.12,164.01
6/18/20,PYPL,8583734,168.05,164.72,168.83,164.31
6/17/20,PYPL,5582620,163.83,162.84,164.96,161.66
6/16/20,PYPL,6539467,161.22,160.19,162.83,158.3
6/15/20,PYPL,5117394,157.55,152.63,157.92,152.22
6/12/20,PYPL,7038068,155.26,157.06,157.21,151.89
6/11/20,PYPL,9041718,153.04,158.34,159.5,152.92
6/10/20,PYPL,5881831,159.91,157.6,160.89,157.6
6/9/20,PYPL,7265620,156.86,155.79,158.21,155.59
6/8/20,PYPL,5494431,156.09,154.28,156.21,153.11
6/5/20,PYPL,8446143,156,152.98,156.34,150
6/4/20,PYPL,7554487,154.6,156.7,159.48,153.64
6/3/20,PYPL,6732830,156.78,157.49,158.27,155.12
6/2/20,PYPL,6344432,157.49,156,157.6,154.61
6/1/20,PYPL,5658288,154.53,154.9,155.97,153.05
5/29/20,PYPL,10156090,155.01,150.5,155.33,148.93
5/28/20,PYPL,10050680,148.79,144.73,151.95,144.51
5/27/20,PYPL,9554775,145.96,145.48,146.4,140.02
5/26/20,PYPL,10267530,147,154.12,154.55,146.29
5/22/20,PYPL,5724145,150.86,148.26,151,147.36
5/21/20,PYPL,5612696,148.22,150.58,150.74,148.04
5/20/20,PYPL,7811268,150.94,148,151.08,147.9
5/19/20,PYPL,7779063,145.39,146.75,149.72,145.22
5/18/20,PYPL,8580542,146.24,148.13,149.18,145.99
5/15/20,PYPL,8361165,145.51,142.9,145.89,141.63
5/14/20,PYPL,9272877,144.41,142.07,144.7,141.43
5/13/20,PYPL,11142640,143.73,140.2,145.1,139.61
5/12/20,PYPL,9757599,141.03,144,145.65,140.91
5/11/20,PYPL,10273370,143.96,142.96,145.27,142.18
5/8/20,PYPL,13169420,144.96,143.25,146.4,142.11
5/7/20,PYPL,35487920,146.29,139.92,147.2,139.28
5/6/20,PYPL,14031240,128.31,127.05,129.59,126.12
5/5/20,PYPL,9241882,125.43,124.94,127.94,124.85
5/4/20,PYPL,7674351,123.66,121.26,124.18,120.31
5/1/20,PYPL,5613832,120.61,119.85,122.7,119.43
4/30/20,PYPL,7569776,123,121.35,123.45,120.62
4/29/20,PYPL,9891526,123.58,119.3,124.03,118.65
4/28/20,PYPL,9192284,116.14,121.66,122,115.9
4/27/20,PYPL,6678219,120.53,121.25,122.39,120.06
4/24/20,PYPL,10680410,120.18,115.47,120.47,115.4
4/23/20,PYPL,7563183,115.24,115.94,118.39,115
4/22/20,PYPL,12879850,115.19,110.29,116,109.91
4/21/20,PYPL,11736610,107.54,111.12,112.85,107.41
4/20/20,PYPL,10730720,112.17,110.9,114.3,110.03
4/17/20,PYPL,11069780,111.85,110.3,112.12,110.05
4/16/20,PYPL,9575624,108.31,109.5,109.53,106.57
4/15/20,PYPL,7821377,107.95,107.46,109.09,106.42
4/14/20,PYPL,8417858,109.79,109,110.98,107.93
4/13/20,PYPL,7716160,105.98,104.85,106.29,102.34
4/9/20,PYPL,10894920,105.84,105.63,108.7,104.78
4/8/20,PYPL,9385890,105.06,101.61,105.51,100.75
4/7/20,PYPL,10291510,100.28,105.26,106.23,99.9
4/6/20,PYPL,11998990,101.67,97.8,102.5,96.26
4/3/20,PYPL,7699462,92.39,92.79,92.95,89.88
4/2/20,PYPL,7077181,93.52,91.1,94.68,90.92
4/1/20,PYPL,9628376,91.38,92.72,94.67,90.38
3/31/20,PYPL,9882034,95.74,96.38,99.43,94.87
3/30/20,PYPL,8948597,97.03,95.5,98.26,94.37
3/27/20,PYPL,11311960,93.48,97,97.11,93.06
3/26/20,PYPL,9452863,100.63,96.31,100.93,95.64
3/25/20,PYPL,11814370,95.71,97.43,100.42,95.27
3/24/20,PYPL,13936470,97.29,89.4,98,89.4
3/23/20,PYPL,12969720,85.26,86.29,88.15,82.07
3/20/20,PYPL,14874410,86.68,95.64,96.23,86.21
3/19/20,PYPL,12181580,93.69,91.56,98.06,87.04
3/18/20,PYPL,16073260,91.46,91.86,95.1,86.15
3/17/20,PYPL,17969390,97.87,94.5,101.08,90.52
3/16/20,PYPL,16204940,92.72,94,103.16,91.23
3/13/20,PYPL,19170560,110.15,100.52,110.6,99.78
3/12/20,PYPL,20114390,96.96,96.56,104.78,94.5
3/11/20,PYPL,10761020,103.9,106.65,107.75,101.98
3/10/20,PYPL,11748490,109.74,105.3,109.74,103.17
3/9/20,PYPL,12458890,101.63,102.72,106.99,99.71
3/6/20,PYPL,8524269,110.89,107.95,111.57,107.58
3/5/20,PYPL,7671457,112.18,112.03,114.9,111.24
3/4/20,PYPL,8245198,115.3,112.04,115.39,110.62
3/3/20,PYPL,11912280,109.76,112.82,114.56,108.26
3/2/20,PYPL,13366970,112.86,107.46,113.05,106.53
2/28/20,PYPL,17215990,107.99,104.26,108.73,103.72
2/27/20,PYPL,15461900,107.84,106.3,112.05,106.3
2/26/20,PYPL,10306930,109.11,109.81,112.63,108.6
2/25/20,PYPL,13636130,109.66,115.67,116.42,109.33
2/24/20,PYPL,10139310,116.44,114.29,116.79,113.52
2/21/20,PYPL,5896230,119.49,121.72,121.85,118.53
2/20/20,PYPL,7212911,122.43,123.86,124.31,120.4
2/19/20,PYPL,4878649,123.91,122.63,124.45,122.3
2/18/20,PYPL,5085799,122.27,122.58,122.99,121.68
2/14/20,PYPL,5769897,122.99,120.89,123,120.8
2/13/20,PYPL,6066472,120.51,118.04,121.1,117.8
2/12/20,PYPL,6482283,118.56,118.85,119.91,117.87
2/11/20,PYPL,4677447,118.84,120.76,121,118.4
2/10/20,PYPL,4868408,120.06,118.56,120.15,118.5
2/7/20,PYPL,4166262,118.88,119.6,119.67,118.41
2/6/20,PYPL,4020286,119.89,120.09,120.6,119.47
2/5/20,PYPL,7595345,119.72,121.2,122.19,118.89
2/4/20,PYPL,7396789,120.08,118.04,120.34,117.3
2/3/20,PYPL,8236584,116.51,114.3,117.24,114.05
1/31/20,PYPL,9467156,113.89,116.75,117.32,113.15
1/30/20,PYPL,13653350,117.12,112.79,117.2,112.42
1/29/20,PYPL,9255661,116.66,117.47,117.53,115.16
1/28/20,PYPL,6432992,116.52,115.83,117.21,114.72
1/27/20,PYPL,7002260,115.24,113.63,115.98,112.31
1/24/20,PYPL,7123969,116.98,118.45,119.6,116.51
1/23/20,PYPL,8533941,117.89,117.4,117.94,115.8
1/22/20,PYPL,5305308,115.5,116.73,117.45,115.47
1/21/20,PYPL,8746199,116.15,115.31,116.39,115.11
1/17/20,PYPL,9730424,116.04,116.45,116.7,115.47
1/16/20,PYPL,4793197,115.4,115.92,116,114.85
1/15/20,PYPL,5955223,114.85,115.14,115.95,114.61
